meeting_date,asof_date,exp_rate_bp,rate_uncertainty,days_to_meeting,actual_rate_bp,forecast_error_bp,error_direction
2025-10-29,2025-07-09,403.450025,17.877285238519157,112,387.5,15.950024999999982,Overestimate
2025-10-29,2025-07-10,403.19165000000004,18.032980072009728,111,387.5,15.691650000000038,Overestimate
2025-10-29,2025-07-11,407.20835,18.30610390764512,110,387.5,19.708349999999996,Overestimate
2025-10-29,2025-07-14,405.9499934499935,18.33971901209914,107,387.5,18.449993449993485,Overestimate
2025-10-29,2025-07-15,410.48334798334804,17.99075296861727,106,387.5,22.98334798334804,Overestimate
2025-10-29,2025-07-16,408.96665,18.278346144482,105,387.5,21.466650000000016,Overestimate
2025-10-29,2025-07-17,411.46665,18.36248724376684,104,387.5,23.966650000000016,Overestimate
2025-10-29,2025-07-18,408.95000000000005,18.59952956394328,103,387.5,21.450000000000045,Overestimate
2025-10-29,2025-07-21,408.966675,18.271254457326542,100,387.5,21.46667500000001,Overestimate
2025-10-29,2025-07-22,408.966675,18.232902660969124,99,387.5,21.46667500000001,Overestimate
2025-10-29,2025-07-23,408.96664999999996,18.163023916118703,98,387.5,21.46664999999996,Overestimate
2025-10-29,2025-07-24,410.46665,18.17850345263603,97,387.5,22.966650000000016,Overestimate
2025-10-29,2025-07-25,408.96667146667147,18.061258349545586,96,387.5,21.46667146667147,Overestimate
2025-10-29,2025-07-28,408.97497852502147,17.847570356757142,93,387.5,21.47497852502147,Overestimate
2025-10-29,2025-07-29,408.73335,17.69621704708382,92,387.5,21.233349999999973,Overestimate
2025-10-29,2025-07-30,415.7333217666783,17.779262605535035,91,387.5,28.233321766678273,Overestimate
2025-10-29,2025-07-31,419.0,17.06813551621852,90,387.5,31.5,Overestimate
2025-10-29,2025-08-01,399.25000000000006,14.929961486889377,89,387.5,11.750000000000057,Overestimate
2025-10-29,2025-08-04,397.25,13.559037576465373,86,387.5,9.75,Overestimate
2025-10-29,2025-08-05,398.24999999999994,13.608269544655558,85,387.5,10.749999999999943,Overestimate
2025-10-29,2025-08-06,396.74999999999994,12.925265954710563,84,387.5,9.249999999999943,Overestimate
2025-10-29,2025-08-07,398.49998599998605,13.801448999282593,83,387.5,10.999985999986052,Overestimate
2025-10-29,2025-08-08,399.25000000000006,14.339325297935048,82,387.5,11.750000000000057,Overestimate
2025-10-29,2025-08-11,400.0000124999875,14.819832543669554,79,387.5,12.50001249998752,Overestimate
2025-10-29,2025-08-12,397.99999999999994,13.407647071727387,78,387.5,10.499999999999943,Overestimate
2025-10-29,2025-08-13,394.5,13.168950223916863,77,387.5,7.0,Overestimate
2025-10-29,2025-08-14,399.500012999987,13.980208280051032,76,387.5,12.000012999987007,Overestimate
2025-10-29,2025-08-15,402.25,15.237002658003313,75,387.5,14.75,Overestimate
2025-10-29,2025-08-18,403.9999914999915,15.671755592589209,72,387.5,16.499991499991495,Overestimate
2025-10-29,2025-08-19,402.5,15.108110404679998,71,387.5,15.0,Overestimate
2025-10-29,2025-08-20,403.0,15.648761931859017,70,387.5,15.5,Overestimate
2025-10-29,2025-08-21,406.9999944999944,16.522567680152275,69,387.5,19.499994499994386,Overestimate
2025-10-29,2025-08-22,403.50000899999105,15.400725431536502,68,387.5,16.000008999991053,Overestimate
2025-10-29,2025-08-25,403.7500087499913,15.538857265138203,65,387.5,16.25000874999131,Overestimate
2025-10-29,2025-08-26,403.24999074999084,14.93398431301245,64,387.5,15.749990749990843,Overestimate
2025-10-29,2025-08-27,402.50000999999,14.793153185258335,63,387.5,15.000009999990027,Overestimate
2025-10-29,2025-08-28,403.00000949999054,15.108271310446069,62,387.5,15.50000949999054,Overestimate
2025-10-29,2025-08-29,401.9999894999895,15.08894851957078,61,387.5,14.49998949998951,Overestimate
2025-10-29,2025-09-02,401.50000000000006,14.0887366360508,57,387.5,14.000000000000057,Overestimate
2025-10-29,2025-09-03,399.9999874999876,13.278366618860312,56,387.5,12.499987499987583,Overestimate
2025-10-29,2025-09-04,399.500012999987,13.263106464544343,55,387.5,12.000012999987007,Overestimate
2025-10-29,2025-09-05,390.500003000003,13.120934157250549,54,387.5,3.000003000003005,Overestimate
2025-10-29,2025-09-08,388.9999985000015,12.08071216056369,51,387.5,1.4999985000014817,Overestimate
2025-10-29,2025-09-09,391.50000400000397,12.31569671908048,50,387.5,4.000004000003969,Overestimate
2025-10-29,2025-09-10,390.50000000000006,12.408414483728372,49,387.5,3.000000000000057,Overestimate
2025-10-29,2025-09-11,387.99999950000046,9.054897473678622,48,387.5,0.499999500000456,Overestimate
2025-10-29,2025-09-12,390.0,11.191682179190044,47,387.5,2.5,Overestimate
2025-10-29,2025-09-15,392.0,11.861070777969417,44,387.5,4.5,Overestimate
2025-10-29,2025-09-16,392.0,11.861070777969417,43,387.5,4.5,Overestimate
2025-10-29,2025-09-17,390.49999700000296,8.353363946417142,42,387.5,2.9999970000029634,Overestimate
2025-10-29,2025-09-18,389.51725,6.808961186370502,41,387.5,2.01724999999999,Overestimate
2025-10-29,2025-09-19,389.51725,6.808961186370502,40,387.5,2.01724999999999,Overestimate
2025-10-29,2025-09-22,390.051725,7.568475706796911,37,387.5,2.5517249999999763,Overestimate
2025-10-29,2025-09-23,389.51725,6.808961186370502,36,387.5,2.01724999999999,Overestimate
2025-10-29,2025-09-24,389.51725,6.808961186370502,35,387.5,2.01724999999999,Overestimate
2025-10-29,2025-09-25,391.12070000000006,8.798183421025048,34,387.5,3.620700000000056,Overestimate
2025-10-29,2025-09-26,390.5862,8.223768574078433,33,387.5,3.0862000000000194,Overestimate
2025-10-29,2025-09-29,390.051725,7.568475706796911,30,387.5,2.5517249999999763,Overestimate
2025-10-29,2025-09-30,388.448275,4.775735495646194,29,387.5,0.9482750000000237,Overestimate
2025-10-29,2025-10-01,387.64655,1.9084740232709483,28,387.5,0.14654999999999063,Overestimate
2025-10-29,2025-10-02,387.9138,3.1896347063574533,27,387.5,0.41379999999998063,Overestimate
2025-10-29,2025-10-03,388.448275,4.775735495646194,26,387.5,0.9482750000000237,Overestimate
2025-10-29,2025-10-06,388.98275,5.905099697507231,23,387.5,1.48275000000001,Overestimate
2025-10-29,2025-10-07,388.71552499999996,5.376860047869481,22,387.5,1.215524999999957,Overestimate
2025-10-29,2025-10-08,388.98275,5.905099697507231,21,387.5,1.48275000000001,Overestimate
2025-10-29,2025-10-09,388.98275,5.905099697507231,20,387.5,1.48275000000001,Overestimate
2025-10-29,2025-10-10,387.9138,3.1896347063574533,19,387.5,0.41379999999998063,Overestimate
2025-10-29,2025-10-13,387.9138,3.1896347063574533,16,387.5,0.41379999999998063,Overestimate
2025-10-29,2025-10-14,388.18102500000003,4.069622826426916,15,387.5,0.6810250000000337,Overestimate
2025-10-29,2025-10-15,388.18102500000003,4.069622826426916,14,387.5,0.6810250000000337,Overestimate
2025-10-29,2025-10-16,386.577575,4.712722898640975,13,387.5,-0.9224249999999756,Underestimate
2025-10-29,2025-10-17,387.112075,3.089925435083345,12,387.5,-0.38792499999999563,Underestimate
2025-10-29,2025-10-20,387.64655,1.9084740232709483,9,387.5,0.14654999999999063,Overestimate
2025-10-29,2025-10-21,387.9138,3.1896347063574533,8,387.5,0.41379999999998063,Overestimate
2025-10-29,2025-10-22,388.18102500000003,4.069622826426916,7,387.5,0.6810250000000337,Overestimate
2025-10-29,2025-10-23,387.9138,3.1896347063574533,6,387.5,0.41379999999998063,Overestimate
2025-10-29,2025-10-24,388.448275,4.775735495646194,5,387.5,0.9482750000000237,Overestimate
2025-10-29,2025-10-27,388.18102500000003,4.069622826426916,2,387.5,0.6810250000000337,Overestimate
2025-10-29,2025-10-28,387.3793,1.7328968549801225,1,387.5,-0.12069999999999936,Underestimate
2025-10-29,2025-10-29,390.5862,8.223768574078433,0,387.5,3.0862000000000194,Overestimate
2025-12-10,2024-11-08,381.535525,33.721182704264315,397,362.5,19.035525000000007,Overestimate
2025-12-10,2024-11-11,387.460924960925,33.161369812166924,394,362.5,24.960924960925013,Overestimate
2025-12-10,2024-11-12,393.3964867929736,32.55830167750488,393,362.5,30.896486792973576,Overestimate
2025-12-10,2024-11-13,385.1315726315726,31.270287978220516,392,362.5,22.631572631572624,Overestimate
2025-12-10,2024-11-14,386.7149742149742,32.17973579239745,391,362.5,24.214974214974177,Overestimate
2025-12-10,2024-11-15,387.79815029815035,32.80392023197516,390,362.5,25.298150298150347,Overestimate
2025-12-10,2024-11-18,386.63437500000003,33.03800944910839,387,362.5,24.134375000000034,Overestimate
2025-12-10,2024-11-19,384.8713302573395,33.579118532948556,386,362.5,22.37133025733948,Overestimate
2025-12-10,2024-11-20,388.20767641535275,33.188771039039864,385,362.5,25.70767641535275,Overestimate
2025-12-10,2024-11-21,392.18267031732967,32.69483342700595,384,362.5,29.682670317329666,Overestimate
2025-12-10,2024-11-22,396.28077500000006,32.42699285162556,383,362.5,33.78077500000006,Overestimate
2025-12-10,2024-11-25,388.59235109235107,33.67666706196108,380,362.5,26.092351092351066,Overestimate
2025-12-10,2024-11-26,391.3455000000001,33.21843809919425,379,362.5,28.845500000000072,Overestimate
2025-12-10,2024-11-27,386.0981778036444,33.36026138664855,378,362.5,23.598177803644376,Overestimate
2025-12-10,2024-11-29,381.90997500000003,34.10377171955288,376,362.5,19.40997500000003,Overestimate
2025-12-10,2024-12-02,384.12687162687155,33.97134889004169,373,362.5,21.626871626871548,Overestimate
2025-12-10,2024-12-03,379.425791925792,33.560704037431705,372,362.5,16.925791925791998,Overestimate
2025-12-10,2024-12-04,373.63426386573616,33.4378348746974,371,362.5,11.134263865736159,Overestimate
2025-12-10,2024-12-05,377.8813153813154,33.78801955361751,370,362.5,15.381315381315403,Overestimate
2025-12-10,2024-12-06,371.5560840560841,32.98699193202429,369,362.5,9.056084056084103,Overestimate
2025-12-10,2024-12-09,374.1748633251366,32.77509696141209,366,362.5,11.674863325136585,Overestimate
2025-12-10,2024-12-10,377.23909999999995,31.88491306542955,365,362.5,14.73909999999995,Overestimate
2025-12-10,2024-12-11,378.5863750000001,30.800169063811566,364,362.5,16.08637500000009,Overestimate
2025-12-10,2024-12-12,382.82444999999996,30.21308461904378,363,362.5,20.324449999999956,Overestimate
2025-12-10,2024-12-13,387.7302002302002,29.56271523154021,362,362.5,25.230200230200182,Overestimate
2025-12-10,2024-12-16,388.74967500000014,29.1447282950858,359,362.5,26.24967500000014,Overestimate
2025-12-10,2024-12-17,389.2745732254268,29.266737180228738,358,362.5,26.77457322542682,Overestimate
2025-12-10,2024-12-18,403.7195912195913,25.61789228295146,357,362.5,41.21959121959128,Overestimate
2025-12-10,2024-12-19,399.9691,26.50667925617994,356,362.5,37.469100000000026,Overestimate
2025-12-10,2024-12-20,398.96908853091145,26.544381178056327,355,362.5,36.46908853091145,Overestimate
2025-12-10,2024-12-23,402.95015000000006,25.714983277799345,352,362.5,40.450150000000065,Overestimate
2025-12-10,2024-12-24,399.9157624157624,26.410219523627458,351,362.5,37.4157624157624,Overestimate
2025-12-10,2024-12-26,399.88117500000004,26.470353806086063,349,362.5,37.38117500000004,Overestimate
2025-12-10,2024-12-27,398.88095223809546,26.61182304397407,348,362.5,36.38095223809546,Overestimate
2025-12-10,2024-12-30,393.613925,27.84686779683444,345,362.5,31.113924999999995,Overestimate
2025-12-10,2024-12-31,394.64847499999996,27.576437952976722,344,362.5,32.14847499999996,Overestimate
2025-12-10,2025-01-02,394.6138428861571,27.874650881906117,342,362.5,32.1138428861571,Overestimate
2025-12-10,2025-01-03,397.8811146188854,26.985083811381337,341,362.5,35.38111461888542,Overestimate
2025-12-10,2025-01-06,397.9156854156854,27.148410963520476,338,362.5,35.4156854156854,Overestimate
2025-12-10,2025-01-07,400.4502629502629,26.6361186495175,337,362.5,37.950262950262925,Overestimate
2025-12-10,2025-01-08,398.21732499999996,27.129910981136206,336,362.5,35.71732499999996,Overestimate
2025-12-10,2025-01-09,394.95023990047986,27.775572980630965,335,362.5,32.45023990047986,Overestimate
2025-12-10,2025-01-10,410.198325,23.59129430943489,334,362.5,47.69832500000001,Overestimate
2025-12-10,2025-01-13,410.91185158814847,23.387437549408503,331,362.5,48.411851588148465,Overestimate
2025-12-10,2025-01-14,406.9119305880694,24.694553330642808,330,362.5,44.411930588069424,Overestimate
2025-12-10,2025-01-15,397.465525,27.26231715159911,329,362.5,34.965525000000014,Overestimate
2025-12-10,2025-01-16,395.01905,27.914895434113664,328,362.5,32.51904999999999,Overestimate
2025-12-10,2025-01-17,398.51911101911105,27.066654694902915,327,362.5,36.01911101911105,Overestimate
2025-12-10,2025-01-21,399.01915,27.095210522848866,323,362.5,36.519150000000025,Overestimate
2025-12-10,2025-01-22,398.78631128631133,26.949583136095743,322,362.5,36.28631128631133,Overestimate
2025-12-10,2025-01-23,397.28635978635975,27.38768898593428,321,362.5,34.78635978635975,Overestimate
2025-12-10,2025-01-24,395.519058019058,27.68057602374925,320,362.5,33.01905801905798,Overestimate
2025-12-10,2025-01-27,386.57269907269904,29.318995096244127,317,362.5,24.072699072699038,Overestimate
2025-12-10,2025-01-28,388.572625,29.030373759381312,316,362.5,26.072625000000016,Overestimate
2025-12-10,2025-01-29,391.8935043935043,28.245803870178214,315,362.5,29.393504393504315,Overestimate
2025-12-10,2025-01-30,389.1607483392517,28.768469451306466,314,362.5,26.66074833925171,Overestimate
2025-12-10,2025-01-31,393.1606193393806,28.044579603794617,313,362.5,30.660619339380617,Overestimate
2025-12-10,2025-02-03,397.1606999999999,27.32804650007022,310,362.5,34.660699999999906,Overestimate
2025-12-10,2025-02-04,392.66075,28.386998070199322,309,362.5,30.160750000000007,Overestimate
2025-12-10,2025-02-05,389.9643524643525,28.959071318539976,308,362.5,27.464352464352487,Overestimate
2025-12-10,2025-02-06,392.2143202856798,28.438859475205486,307,362.5,29.714320285679776,Overestimate
2025-12-10,2025-02-07,400.2142622857378,26.538081950420015,306,362.5,37.71426228573779,Overestimate
2025-12-10,2025-02-10,399.21441171441177,26.821090857450415,303,362.5,36.71441171441177,Overestimate
2025-12-10,2025-02-11,401.96425,25.97331268701588,302,362.5,39.46424999999999,Overestimate
2025-12-10,2025-02-12,410.41062708937295,23.337166641465107,301,362.5,47.91062708937295,Overestimate
2025-12-10,2025-02-13,404.66070783929223,25.17813640891657,300,362.5,42.16070783929223,Overestimate
2025-12-10,2025-02-14,396.964175,26.878755859774742,299,362.5,34.46417500000001,Overestimate
2025-12-10,2025-02-18,401.46436396436394,25.817603502704983,295,362.5,38.96436396436394,Overestimate
2025-12-10,2025-02-19,400.464325,25.87318886983928,294,362.5,37.964324999999974,Overestimate
2025-12-10,2025-02-20,398.9107614107614,26.502813183344532,293,362.5,36.41076141076138,Overestimate
2025-12-10,2025-02-21,389.71435442870893,28.3859473295291,292,362.5,27.21435442870893,Overestimate
2025-12-10,2025-02-24,387.2143747143746,28.54121770140337,289,362.5,24.714374714374628,Overestimate
2025-12-10,2025-02-25,380.32140000000004,28.9500466673199,288,362.5,17.82140000000004,Overestimate
2025-12-10,2025-02-26,377.8214653214653,29.23343616040073,287,362.5,15.321465321465325,Overestimate
2025-12-10,2025-02-27,378.821375,29.19466292166044,286,362.5,16.32137499999999,Overestimate
2025-12-10,2025-02-28,367.82135,29.747197081027654,285,362.5,5.321349999999995,Overestimate
2025-12-10,2025-03-03,367.82147499999996,29.959347937236135,282,362.5,5.321474999999964,Overestimate
2025-12-10,2025-03-04,364.2678267678268,30.300682084327764,281,362.5,1.7678267678268185,Overestimate
2025-12-10,2025-03-05,366.26785,30.025377705825782,280,362.5,3.76785000000001,Overestimate
2025-12-10,2025-03-06,362.214225,30.392416120627445,279,362.5,-0.285775000000001,Underestimate
2025-12-10,2025-03-07,367.21440471440474,29.35794649329944,278,362.5,4.714404714404736,Overestimate
2025-12-10,2025-03-10,355.26790723209274,29.463997756008165,275,362.5,-7.232092767907261,Underestimate
2025-12-10,2025-03-11,361.32145235709527,29.678178196899694,274,362.5,-1.1785476429047321,Underestimate
2025-12-10,2025-03-12,367.76778026778027,29.25065382860088,273,362.5,5.267780267780267,Overestimate
2025-12-10,2025-03-13,364.2677982322018,29.379419210305038,272,362.5,1.7677982322018124,Overestimate
2025-12-10,2025-03-14,372.26785000000007,29.025813621283728,271,362.5,9.767850000000067,Overestimate
2025-12-10,2025-03-17,377.267875,28.932429780168395,268,362.5,14.767875000000004,Overestimate
2025-12-10,2025-03-18,378.321425,28.359313037684377,267,362.5,15.821424999999977,Overestimate
2025-12-10,2025-03-19,372.42855,28.687717666233052,266,362.5,9.928549999999973,Overestimate
